-15,0.9394336774397879
-14.99,0.9412609492877619
-14.98,0.9425699687272635
-14.97,0.9446393951506455
-14.96,0.9472813639662367
-14.95,0.9489484875461919
-14.94,0.9525609849942976
-14.93,0.9545366998935576
-14.92,0.9569695819594879
-14.91,0.958337586540306
-14.9,0.9659483095180418
-14.89,0.9678415919751622
-14.88,0.9649051591786049
-14.87,0.9681148014545111
-14.86,0.9709333815810509
-14.85,0.9735033722422908
-14.84,0.9739852400084066
-14.83,0.9774635480147021
-14.82,0.9803432728633201
-14.81,0.9826568954182222
-14.8,0.9830078183317965
-14.79,0.9868039187598627
-14.78,0.9867188900482417
-14.77,0.9920422307084652
-14.76,0.9902181110301197
-14.75,0.9959202065457928
-14.74,0.998695978277401
-14.73,1.001079947083313
-14.72,1.00285139698389
-14.71,1.003666902488841
-14.70,1.007114950420325
-14.69,1.010247585176781
-14.68,1.013022604208426
-14.67,1.014095447037274
-14.66,1.020596766751633
-14.65,1.018989003200714
-14.64,1.022621543238289
-14.63,1.023171310995378
-14.62,1.025531453497281
-14.61,1.021182531536344
-14.60,1.029059467933301
-14.59,1.027873020061686
-14.58,1.032873602371427
-14.57,1.030804512242622
-14.56,1.03843969028034
-14.55,1.038887358933353
-14.54,1.042155456189527
-14.53,1.044050535144335
-14.52,1.04134764340376
-14.51,1.04900977283637
-14.50,1.052560114729471
-14.49,1.055265649914533
-14.48,1.054247773521697
-14.47,1.057923548915314
-14.46,1.057981661147799
-14.45,1.06172113101203
-14.44,1.066512585514432
-14.43,1.06841393626104
-14.42,1.071334489940481
-14.41,1.069638475975661
-14.40,1.073820878906217
-14.39,1.077883688980832
-14.38,1.079104940130437
-14.37,1.080444145041806
-14.36,1.082608858003302
-14.35,1.082433591198781
-14.34,1.086067037969106
-14.33,1.088867541490367
-14.32,1.095384302369347
-14.31,1.096309269423459
-14.30,1.09843671466068
-14.29,1.101367337854539
-14.28,1.102367525661493
-14.27,1.107107085948442
-14.26,1.105455978426637
-14.25,1.105910397215728
-14.24,1.11022865893107
-14.23,1.113566959151612
-14.22,1.116318025435139
-14.21,1.118652288867551
-14.20,1.120544414923914
-14.19,1.125969435690454
-14.18,1.133240809308438
-14.17,1.127393524478582
-14.16,1.131298886364287
-14.15,1.134401145593029
-14.14,1.13599465042691
-14.13,1.138376560122066
-14.12,1.136191782199954
-14.11,1.138871770177171
-14.10,1.141285526945996
-14.09,1.145504515549704
-14.08,1.151200737504343
-14.07,1.154778533307593
-14.06,1.157238462935215
-14.05,1.159417872792594
-14.04,1.160489460926611
-14.03,1.157976681708002
-14.02,1.161801890833292
-14.01,1.162101103417717
-14.00,1.16595959152153
-13.99,1.176916830857235
-13.98,1.177395845452047
-13.97,1.181306058549473
-13.96,1.183174146877492
-13.95,1.186377374402326
-13.94,1.187243878258425
-13.93,1.189040593791464
-13.92,1.190772294647
-13.91,1.194136285994037
-13.90,1.193802621782079
-13.89,1.197519021050499
-13.88,1.200004388490143
-13.87,1.205092743988104
-13.86,1.208529418704943
-13.85,1.20829953281634
-13.84,1.211394733465942
-13.83,1.216291373122555
-13.82,1.217107608983209
-13.81,1.218432922623473
-13.80,1.222704369436167
-13.79,1.22570501996476
-13.78,1.227166393494993
-13.77,1.230135365006922
-13.76,1.23180948713596
-13.75,1.23796371119421
-13.74,1.238630971481844
-13.73,1.236240553814353
-13.72,1.239604370128997
-13.71,1.244503599871059
-13.70,1.25139301509419
-13.69,1.254671028473132
-13.68,1.25649092990551
-13.67,1.259230218193434
-13.66,1.261460967056674
-13.65,1.263250507116095
-13.64,1.268430931920209
-13.63,1.270358087521473
-13.62,1.273095170396214
-13.61,1.273290583840313
-13.60,1.276317834707295
-13.59,1.272619777227631
-13.58,1.27896954527266
-13.57,1.284271459958941
-13.56,1.286637193032749
-13.55,1.285056078034264
-13.54,1.288024519331109
-13.53,1.295438689526095
-13.52,1.303038934943501
-13.51,1.295117569142307
-13.50,1.29808856596999
-13.49,1.300643081034744
-13.48,1.300007149987315
-13.47,1.3058355375923
-13.46,1.308830250370473
-13.45,1.311415592954802
-13.44,1.312673343929686
-13.43,1.316679386344986
-13.42,1.319480725154432
-13.41,1.324764331125707
-13.40,1.32809267195519
-13.39,1.330039349809856
-13.38,1.331048567481853
-13.37,1.332118645245092
-13.36,1.336237043474192
-13.35,1.340017748209573
-13.34,1.34161827982848
-13.33,1.344393080491484
-13.32,1.349506050772802
-13.31,1.355696928544903
-13.30,1.357885612275671
-13.29,1.360076141792966
-13.28,1.361600269847947
-13.27,1.364891801859825
-13.26,1.370319210434426
-13.25,1.371021416524651
-13.24,1.373900155838171
-13.23,1.379305955117582
-13.22,1.377448318474237
-13.21,1.380452864307548
-13.20,1.382445754198167
-13.19,1.388400609170563
-13.18,1.393125164656129
-13.17,1.393550375770573
-13.16,1.393565887240916
-13.15,1.400265774733628
-13.14,1.406505374687692
-13.13,1.404856354928937
-13.12,1.40447158239667
-13.11,1.405560841581582
-13.10,1.412763937734705
-13.09,1.412515314525799
-13.08,1.412315636265549
-13.07,1.419588378571927
-13.06,1.421149565593508
-13.05,1.424510350999804
-13.04,1.424752481275752
-13.03,1.432296886966173
-13.02,1.435768338212463
-13.01,1.439494982866646
-13.00,1.430092270394213
-12.99,1.439747121739381
-12.98,1.441691984834629
-12.97,1.445583826555497
-12.96,1.441471809221358
-12.95,1.449818369913881
-12.94,1.453973343601777
-12.93,1.453215797190481
-12.92,1.457689776083219
-12.91,1.462914256999296
-12.90,1.464992100584321
-12.89,1.47090764736796
-12.88,1.468310970157225
